"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"Female"	"F"	"35-44 years"	"35-44"	"2017"	"2017"	"Black or African American"	"2054-5"	12	250095	Unreliable
	"New York"	"36"	"Female"	"F"	"35-44 years"	"35-44"	"2017"	"2017"	"White"	"2106-3"	52	830773	6.3
	"New York"	"36"	"Female"	"F"	"35-44 years"	"35-44"	"2018"	"2018"	"White"	"2106-3"	45	822574	5.5
	"New York"	"36"	"Female"	"F"	"35-44 years"	"35-44"	"2019"	"2019"	"White"	"2106-3"	44	821998	5.4
	"New York"	"36"	"Female"	"F"	"35-44 years"	"35-44"	"2020 "	"2020"	"White"	"2106-3"	54	822552	6.6
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"1999"	"1999"	"White"	"2106-3"	43	995847	4.3
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2000"	"2000"	"White"	"2106-3"	36	1015803	3.5
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2001"	"2001"	"White"	"2106-3"	38	1042225	3.6
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2002"	"2002"	"White"	"2106-3"	45	1039892	4.3
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2003"	"2003"	"White"	"2106-3"	45	1046285	4.3
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2004"	"2004"	"White"	"2106-3"	37	1052747	3.5
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2005"	"2005"	"White"	"2106-3"	33	1058998	3.1
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2006"	"2006"	"White"	"2106-3"	57	1065052	5.4
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2007"	"2007"	"White"	"2106-3"	59	1068719	5.5
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2008"	"2008"	"White"	"2106-3"	73	1071317	6.8
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2009"	"2009"	"White"	"2106-3"	56	1074816	5.2
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2010"	"2010"	"White"	"2106-3"	69	1072793	6.4
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2011"	"2011"	"White"	"2106-3"	68	1060991	6.4
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2012"	"2012"	"White"	"2106-3"	97	1046598	9.3
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2013"	"2013"	"White"	"2106-3"	81	1030583	7.9
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2014"	"2014"	"White"	"2106-3"	89	1012669	8.8
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2015"	"2015"	"Black or African American"	"2054-5"	11	274112	Unreliable
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2015"	"2015"	"White"	"2106-3"	97	994596	9.8
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	10	133822	Unreliable
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2016"	"2016"	"White"	"2106-3"	79	971811	8.1
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2017"	"2017"	"White"	"2106-3"	68	947313	7.2
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2018"	"2018"	"White"	"2106-3"	65	910374	7.1
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2019"	"2019"	"White"	"2106-3"	61	876165	7.0
	"New York"	"36"	"Female"	"F"	"45-54 years"	"45-54"	"2020 "	"2020"	"White"	"2106-3"	60	847532	7.1
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"1999"	"1999"	"White"	"2106-3"	27	691023	3.9
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2000"	"2000"	"White"	"2106-3"	24	698354	3.4
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2001"	"2001"	"White"	"2106-3"	30	713492	4.2
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2002"	"2002"	"White"	"2106-3"	14	750744	Unreliable
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2003"	"2003"	"White"	"2106-3"	36	777141	4.6
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2004"	"2004"	"White"	"2106-3"	25	801314	3.1
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2005"	"2005"	"White"	"2106-3"	26	822688	3.2
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2006"	"2006"	"White"	"2106-3"	43	845290	5.1
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2007"	"2007"	"White"	"2106-3"	54	864219	6.2
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2008"	"2008"	"White"	"2106-3"	46	876582	5.2
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2009"	"2009"	"White"	"2106-3"	40	899296	4.4
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2010"	"2010"	"White"	"2106-3"	48	918247	5.2
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2011"	"2011"	"White"	"2106-3"	46	946215	4.9
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2012"	"2012"	"White"	"2106-3"	61	947862	6.4
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2013"	"2013"	"White"	"2106-3"	89	957409	9.3
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2014"	"2014"	"White"	"2106-3"	75	965804	7.8
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2015"	"2015"	"White"	"2106-3"	73	976142	7.5
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2016"	"2016"	"White"	"2106-3"	59	980677	6.0
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2017"	"2017"	"White"	"2106-3"	57	985877	5.8
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2018"	"2018"	"White"	"2106-3"	64	980056	6.5
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2019"	"2019"	"White"	"2106-3"	58	975628	5.9
	"New York"	"36"	"Female"	"F"	"55-64 years"	"55-64"	"2020 "	"2020"	"White"	"2106-3"	51	966261	5.3
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"1999"	"1999"	"White"	"2106-3"	21	586657	3.6
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2000"	"2000"	"White"	"2106-3"	13	584644	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2001"	"2001"	"White"	"2106-3"	12	572866	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2002"	"2002"	"White"	"2106-3"	16	564066	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2003"	"2003"	"White"	"2106-3"	15	556681	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2005"	"2005"	"White"	"2106-3"	12	543513	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2006"	"2006"	"White"	"2106-3"	17	537714	Unreliable
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2007"	"2007"	"White"	"2106-3"	33	542307	6.1
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2008"	"2008"	"White"	"2106-3"	22	558718	3.9
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2009"	"2009"	"White"	"2106-3"	20	570333	3.5
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2010"	"2010"	"White"	"2106-3"	24	577400	4.2
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2011"	"2011"	"White"	"2106-3"	20	589743	3.4
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2012"	"2012"	"White"	"2106-3"	30	624963	4.8
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2013"	"2013"	"White"	"2106-3"	23	648109	3.5
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2014"	"2014"	"White"	"2106-3"	29	668568	4.3
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2015"	"2015"	"White"	"2106-3"	39	688560	5.7
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2016"	"2016"	"White"	"2106-3"	34	709178	4.8
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2017"	"2017"	"White"	"2106-3"	45	734406	6.1
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2018"	"2018"	"White"	"2106-3"	28	742096	3.8
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2019"	"2019"	"White"	"2106-3"	36	759107	4.7
	"New York"	"36"	"Female"	"F"	"65-74 years"	"65-74"	"2020 "	"2020"	"White"	"2106-3"	44	776544	5.7
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"1999"	"1999"	"White"	"2106-3"	23	454901	5.1
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2000"	"2000"	"White"	"2106-3"	12	460644	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2001"	"2001"	"White"	"2106-3"	23	465211	4.9
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2002"	"2002"	"White"	"2106-3"	13	467333	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2003"	"2003"	"White"	"2106-3"	12	466345	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2004"	"2004"	"White"	"2106-3"	13	465942	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2005"	"2005"	"White"	"2106-3"	13	460640	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2006"	"2006"	"White"	"2106-3"	19	452225	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2007"	"2007"	"White"	"2106-3"	17	446263	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2008"	"2008"	"White"	"2106-3"	11	438018	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2009"	"2009"	"White"	"2106-3"	11	428316	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2011"	"2011"	"White"	"2106-3"	12	414993	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2012"	"2012"	"White"	"2106-3"	15	409903	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2013"	"2013"	"White"	"2106-3"	14	404860	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2014"	"2014"	"White"	"2106-3"	13	400904	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2015"	"2015"	"White"	"2106-3"	14	397522	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2016"	"2016"	"White"	"2106-3"	20	398953	5.0
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2017"	"2017"	"White"	"2106-3"	11	413168	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2018"	"2018"	"White"	"2106-3"	15	424907	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2019"	"2019"	"White"	"2106-3"	14	435598	Unreliable
	"New York"	"36"	"Female"	"F"	"75-84 years"	"75-84"	"2020 "	"2020"	"White"	"2106-3"	16	442161	Unreliable
	"New York"	"36"	"Female"	"F"	"85+ years"	"85+"	"2004"	"2004"	"White"	"2106-3"	10	206330	Unreliable
	"New York"	"36"	"Female"	"F"	"85+ years"	"85+"	"2005"	"2005"	"White"	"2106-3"	11	210757	Unreliable
	"New York"	"36"	"Female"	"F"	"85+ years"	"85+"	"2011"	"2011"	"White"	"2106-3"	10	236298	Unreliable
	"New York"	"36"	"Female"	"F"	"85+ years"	"85+"	"2014"	"2014"	"White"	"2106-3"	11	241379	Unreliable
	"New York"	"36"	"Male"	"M"	"5-14 years"	"5-14"	"2013"	"2013"	"White"	"2106-3"	10	826280	Unreliable
	"New York"	"36"	"Male"	"M"	"5-14 years"	"5-14"	"2016"	"2016"	"White"	"2106-3"	14	807345	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	"Black or African American"	"2054-5"	22	259021	8.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	"White"	"2106-3"	101	915931	11.0
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	"Black or African American"	"2054-5"	25	261413	9.6
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	"White"	"2106-3"	123	923553	13.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2001"	"2001"	"Black or African American"	"2054-5"	23	267392	8.6
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2001"	"2001"	"White"	"2106-3"	116	938263	12.4
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2002"	"2002"	"Black or African American"	"2054-5"	23	270789	8.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2002"	"2002"	"White"	"2106-3"	126	945032	13.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2003"	"2003"	"Black or African American"	"2054-5"	18	274370	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2003"	"2003"	"White"	"2106-3"	110	954016	11.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	"Black or African American"	"2054-5"	34	276721	12.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	"White"	"2106-3"	103	958555	10.7
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	"Black or African American"	"2054-5"	18	281114	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	"White"	"2106-3"	114	967804	11.8
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	"Black or African American"	"2054-5"	10	283722	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	"White"	"2106-3"	105	971999	10.8
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	10	107142	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	"Black or African American"	"2054-5"	19	286836	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	"White"	"2106-3"	93	978614	9.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	"Black or African American"	"2054-5"	16	290664	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	"White"	"2106-3"	91	981241	9.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	"Black or African American"	"2054-5"	15	294246	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	"White"	"2106-3"	118	980060	12.0
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	"Black or African American"	"2054-5"	25	296637	8.4
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	"White"	"2106-3"	118	977382	12.1
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	"Black or African American"	"2054-5"	20	296710	6.7
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	"White"	"2106-3"	134	970037	13.8
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2012"	"2012"	"Black or African American"	"2054-5"	18	296273	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2012"	"2012"	"White"	"2106-3"	125	965263	12.9
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2013"	"2013"	"Black or African American"	"2054-5"	15	293186	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2013"	"2013"	"White"	"2106-3"	101	949384	10.6
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	11	121133	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	"Black or African American"	"2054-5"	21	289986	7.2
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	"White"	"2106-3"	122	938275	13.0
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	12	122229	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"Black or African American"	"2054-5"	24	284114	8.4
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"White"	"2106-3"	103	924117	11.1
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	"Black or African American"	"2054-5"	25	277126	9.0
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	"White"	"2106-3"	115	910066	12.6
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2017"	"2017"	"Black or African American"	"2054-5"	23	272175	8.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2017"	"2017"	"White"	"2106-3"	121	893587	13.5
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	"Black or African American"	"2054-5"	20	258436	7.7
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	"White"	"2106-3"	124	864465	14.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	16	113131	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"Black or African American"	"2054-5"	22	251296	8.8
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"White"	"2106-3"	139	850370	16.3
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"Asian or Pacific Islander"	"A-PI"	13	111713	Unreliable
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"Black or African American"	"2054-5"	23	245069	9.4
	"New York"	"36"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"White"	"2106-3"	93	833708	11.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"1999"	"1999"	"Black or African American"	"2054-5"	29	243118	11.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"1999"	"1999"	"White"	"2106-3"	138	1018155	13.6
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2000"	"2000"	"Black or African American"	"2054-5"	21	237536	8.8
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2000"	"2000"	"White"	"2106-3"	132	998097	13.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2001"	"2001"	"Black or African American"	"2054-5"	28	231755	12.1
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2001"	"2001"	"White"	"2106-3"	119	973897	12.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2002"	"2002"	"Black or African American"	"2054-5"	20	229562	8.7
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2002"	"2002"	"White"	"2106-3"	122	958342	12.7
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2003"	"2003"	"Black or African American"	"2054-5"	13	227469	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2003"	"2003"	"White"	"2106-3"	113	945663	11.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	"Black or African American"	"2054-5"	27	225133	12.0
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	"White"	"2106-3"	115	929509	12.4
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	11	122477	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	"Black or African American"	"2054-5"	29	222698	13.0
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	"White"	"2106-3"	100	909846	11.0
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2006"	"2006"	"Black or African American"	"2054-5"	17	221339	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2006"	"2006"	"White"	"2106-3"	153	897847	17.0
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2007"	"2007"	"Black or African American"	"2054-5"	27	222689	12.1
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2007"	"2007"	"White"	"2106-3"	130	897969	14.5
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2008"	"2008"	"Black or African American"	"2054-5"	17	224928	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2008"	"2008"	"White"	"2106-3"	127	910866	13.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	"Black or African American"	"2054-5"	19	227938	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	"White"	"2106-3"	119	923007	12.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2010"	"2010"	"Black or African American"	"2054-5"	23	230165	10.0
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2010"	"2010"	"White"	"2106-3"	127	931686	13.6
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	"Black or African American"	"2054-5"	28	236478	11.8
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	"White"	"2106-3"	165	953090	17.3
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	15	139233	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"Black or African American"	"2054-5"	20	242470	8.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"White"	"2106-3"	166	965486	17.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	16	143641	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"Black or African American"	"2054-5"	33	249576	13.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"White"	"2106-3"	158	980212	16.1
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	12	149546	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"Black or African American"	"2054-5"	24	259939	9.2
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"White"	"2106-3"	167	986843	16.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	16	155148	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"Black or African American"	"2054-5"	32	269165	11.9
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"White"	"2106-3"	140	991446	14.1
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"Black or African American"	"2054-5"	29	278029	10.4
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"White"	"2106-3"	146	991268	14.7
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	13	160479	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"Black or African American"	"2054-5"	41	286841	14.3
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"White"	"2106-3"	175	1000593	17.5
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	15	152666	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"Black or African American"	"2054-5"	39	286421	13.6
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"White"	"2106-3"	154	982789	15.7
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	17	151755	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"Black or African American"	"2054-5"	34	289663	11.7
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"White"	"2106-3"	160	975945	16.4
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"Asian or Pacific Islander"	"A-PI"	13	149548	Unreliable
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"Black or African American"	"2054-5"	35	290419	12.1
	"New York"	"36"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"White"	"2106-3"	170	962388	17.7
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	"Black or African American"	"2054-5"	22	247269	8.9
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	"White"	"2106-3"	174	1148716	15.1
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	"Black or African American"	"2054-5"	24	249795	9.6
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	"White"	"2106-3"	164	1144602	14.3
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2001"	"2001"	"Black or African American"	"2054-5"	22	252098	8.7
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2001"	"2001"	"White"	"2106-3"	202	1136801	17.8
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	"Black or African American"	"2054-5"	28	250284	11.2
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	"White"	"2106-3"	191	1122523	17.0
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	"Black or African American"	"2054-5"	22	248334	8.9
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	"White"	"2106-3"	152	1104671	13.8
	"New York"	"36"	"Male"	"M"	"35-44 years"	"35-44"	"2004"	"2004"	"Black or African American"	"2054-5"	20	244991	8.2
